0,2022/9/9,,,,,,,,,,,,
190,2020/7/10,190.0,从科举到新学:清代苏州大阜潘氏的家族教育及其近代转型,张淑贤,安徽大学学报(哲学社会科学版),期刊,2.0,306.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=190&recid=&FileName=ADZS202004002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张淑贤,江南望族; 苏州; 徽州; 大徽州; 宗族; 教育; 科举;,社会科学Ⅱ辑; 哲学与人文科学,中国古代史; 教育理论与教育管理
191,2020/7/10,191.0,徽州普通家族的谱系构建——歙县刻工家族虬川黄氏族谱编纂考,张舰戈,安徽大学学报(哲学社会科学版),期刊,2.0,260.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=191&recid=&FileName=ADZS202004001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张舰戈,徽州; 宗族; 族谱; 刻书业;,社会科学Ⅱ辑; 哲学与人文科学,人物传记
192,2020/7/10,192.0,论康德对人类“希望”的理性奠基,王建军,安徽大学学报(哲学社会科学版),期刊,3.0,199.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=192&recid=&FileName=ADZS202004003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王建军,康德; 希望; 道德的意念; 根本恶; 立法的理性;,社会科学Ⅱ辑; 哲学与人文科学,哲学
193,2020/7/10,193.0,“精神之存在是一块骨头”——论《精神现象学》中的“观察的理性”,姜勇君,安徽大学学报(哲学社会科学版),期刊,,201.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=193&recid=&FileName=ADZS202004004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 姜勇君,黑格尔; 《精神现象学》; “观察的理性”; 近代科学;,社会科学Ⅱ辑; 哲学与人文科学,哲学
194,2020/7/10,194.0,我国职务犯罪监察调查工作中的监检关系问题研究,吕泽华,安徽大学学报(哲学社会科学版),期刊,4.0,597.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=194&recid=&FileName=ADZS202004012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 吕泽华,监察调查; 监检关系; 法理; 政策; 逻辑范式;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 诉讼法与司法制度
195,2020/7/10,195.0,新监察制度与认罪认罚从宽制度的错位及衔接,孔令勇,安徽大学学报(哲学社会科学版),期刊,8.0,817.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=195&recid=&FileName=ADZS202004013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 孔令勇,监察制度; 认罪认罚从宽制度; 《监察法》; 衔接;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 诉讼法与司法制度
196,2020/7/10,196.0,公立高校教师解聘纠纷的司法审查困境及其破解,周钟敏,安徽大学学报(哲学社会科学版),期刊,3.0,486.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=196&recid=&FileName=ADZS202004014&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 周钟敏,公立高校; 教师解聘; 聘任合同; 行政协议; 司法审查;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
197,2020/7/10,197.0,网络暴力刑法规制的困境分析与出路探究,石经海; 黄亚瑞,安徽大学学报(哲学社会科学版),期刊,10.0,4054.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=197&recid=&FileName=ADZS202004011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 石经海1 黄亚瑞2,网络暴力; 群体性欺凌; 刑法规制失位; 网络暴力罪;,社会科学Ⅱ辑; 社会科学Ⅰ辑,刑法
198,2020/7/10,198.0,论检察机关在刑事审前程序中的主导地位,洪浩; 朱良,安徽大学学报(哲学社会科学版),期刊,13.0,651.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=198&recid=&FileName=ADZS202004010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 洪浩1,2 朱良1",检察机关; 审前程序; 主导地位;,社会科学Ⅱ辑; 社会科学Ⅰ辑,诉讼法与司法制度
199,2020/7/10,199.0,三元边际、STRI指数与中国服务贸易开放度检验——兼顾“一带一路”与发达经济体样本数据,金泽虎; 石乐,安徽大学学报(哲学社会科学版),期刊,,648.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=199&recid=&FileName=ADZS202004015&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 金泽虎 石乐,三元边际; STRI指数; 服务贸易开放度; “一带一路”;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革; 贸易经济
200,2020/7/10,200.0,乡村振兴战略科技支撑路径的理论模型构建,储节旺; 曹振祥,安徽大学学报(哲学社会科学版),期刊,14.0,1201.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=200&recid=&FileName=ADZS202004016&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 储节旺1 曹振祥2,乡村振兴; 美丽乡村建设; 科技支撑; 农村; 农业; 扎根理论;,社会科学Ⅱ辑; 经济与管理科学,农业经济
201,2020/7/10,201.0,新中国区域经济发展70年:走向高质量发展之路,陈建军; 黄洁,安徽大学学报(哲学社会科学版),期刊,5.0,691.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=201&recid=&FileName=ADZS202004017&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 陈建军1 黄洁2,区域经济发展; “中国模式”; 央地分权; 城市群; 集聚; 长三角;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革
202,2020/5/10,202.0,人工智能文学的诠释困境及其出路,王泽庆; 孟凡萧,安徽大学学报(哲学社会科学版),期刊,4.0,585.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=202&recid=&FileName=ADZS202003007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王泽庆 孟凡萧,人工智能文学; 微软小冰; 网络文学批评;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,文艺理论; 自动化技术
203,2020/5/10,203.0,人工智能创作、“作者之死”与人的主体性之反思,郑鹏,安徽大学学报(哲学社会科学版),期刊,4.0,848.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=203&recid=&FileName=ADZS202003008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 郑鹏,人工智能; 作者之死; 主体; 罗兰·巴特; 福柯;,社会科学Ⅱ辑; 哲学与人文科学; 信息科技,文艺理论; 自动化技术
204,2020/5/10,204.0,百年来我国“东方史”建构的国外背景、理论探索与问题,王向远,安徽大学学报(哲学社会科学版),期刊,1.0,257.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=204&recid=&FileName=ADZS202003001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王向远,东方学; 东方史; 东洋学;,社会科学Ⅱ辑; 哲学与人文科学,世界历史
205,2020/5/10,205.0,齿德双隆:明代徽州的“寿官”,祝虻,安徽大学学报(哲学社会科学版),期刊,1.0,128.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=205&recid=&FileName=ADZS202003002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 祝虻,明代; 徽州; 寿官; 优老; 乡饮;,社会科学Ⅱ辑; 哲学与人文科学; 社会科学Ⅰ辑,中国古代史; 中国政治与国际政治
206,2020/5/10,206.0,明清之际徽州清丈人役的承充、组织与田土处置,曾旭彤; 黄忠鑫,安徽大学学报(哲学社会科学版),期刊,3.0,248.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=206&recid=&FileName=ADZS202003003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 曾旭彤1 黄忠鑫2,土地清丈; 徽州; 图甲; 差役; 图正; 鱼鳞册;,社会科学Ⅱ辑; 哲学与人文科学; 经济与管理科学,中国古代史; 农业经济
207,2020/5/10,207.0,天人之分与职能之异——《荀子·天论》“官人守天而自为守道也”新诠,姚勇,安徽大学学报(哲学社会科学版),期刊,,361.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=207&recid=&FileName=ADZS202003004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 姚勇,《荀子·天论》; 官人; 圣人; 天人之分; 职能之异;,社会科学Ⅱ辑; 哲学与人文科学,哲学
208,2020/5/10,208.0,论方大镇的易学思想,郭振香,安徽大学学报(哲学社会科学版),期刊,3.0,157.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=208&recid=&FileName=ADZS202003005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 郭振香,方大镇; 舍用无体; 顿在渐中; 明辨差别;,社会科学Ⅱ辑; 哲学与人文科学,哲学
209,2020/5/10,209.0,正余的吞吐成环及双向开掘——论方以智的体用观及其创新,张昭炜,安徽大学学报(哲学社会科学版),期刊,2.0,140.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=209&recid=&FileName=ADZS202003006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张昭炜,方以智; 体用互余; 吞吐; 成环; 致用;,社会科学Ⅱ辑; 哲学与人文科学,哲学
210,2020/5/10,210.0,新时代我国行政行为法研究的新进展,章志远,安徽大学学报(哲学社会科学版),期刊,6.0,1126.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=210&recid=&FileName=ADZS202003009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 章志远,新时代; 行政行为法; 行政法总则;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
211,2020/5/10,211.0,面向新时代的行政法基本原理,李洪雷,安徽大学学报(哲学社会科学版),期刊,7.0,2232.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=211&recid=&FileName=ADZS202003010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李洪雷,行政法; 基本原理; 基本原则; 体系; 法律关系;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
212,2020/5/10,212.0,中国行政法学分论研究:体系、课题与立场,宋华琳,安徽大学学报(哲学社会科学版),期刊,6.0,679.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=212&recid=&FileName=ADZS202003011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 宋华琳,行政法学分论; 秩序行政法; 经济行政法; 给付行政法; 风险行政法;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
213,2020/5/10,213.0,当前我国行政组织法研究的现状与展望,李昕,安徽大学学报(哲学社会科学版),期刊,2.0,1061.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=213&recid=&FileName=ADZS202003012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李昕,行政组织法; 政府职能; 组织形态;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制
214,2020/5/10,214.0,绿色发展、人才集聚与城市创新力提升——基于长三角城市群的研究,李光龙; 江鑫,安徽大学学报(哲学社会科学版),期刊,14.0,1509.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=214&recid=&FileName=ADZS202003014&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李光龙 江鑫,绿色发展; 人才集聚; 创新驱动; 环境保护; 环境幸福感; 长三角;,社会科学Ⅱ辑; 经济与管理科学,人才学与劳动科学; 经济体制改革
215,2020/5/10,215.0,长三角地区共建世界级产业集群的推进路径研究,王振,安徽大学学报(哲学社会科学版),期刊,2.0,777.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=215&recid=&FileName=ADZS202003013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王振,区域一体化; 长三角; 世界级产业集群; 分工合作; 推进路径;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革
216,2020/5/10,216.0,货币政策不确定性、金融摩擦与企业投资,徐亚平; 汪虹,安徽大学学报(哲学社会科学版),期刊,15.0,1045.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=216&recid=&FileName=ADZS202003015&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 徐亚平 汪虹,货币政策不确定性; 金融摩擦; 企业投资; 融资约束; 产权异质性;,社会科学Ⅱ辑; 经济与管理科学,企业经济; 金融
217,2020/5/10,217.0,预算软约束、经济增长与地方政府隐性债务规模,管治华; 范宇翔,安徽大学学报(哲学社会科学版),期刊,8.0,1003.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=217&recid=&FileName=ADZS202003016&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 管治华 范宇翔,预算软约束; 经济增长; 隐性债务;,社会科学Ⅱ辑; 经济与管理科学,经济体制改革; 财政与税收; 证券
218,2020/3/10,218.0,明代徽州木商经营活动述略,范金民,安徽大学学报(哲学社会科学版),期刊,9.0,450.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=218&recid=&FileName=ADZS202002001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 范金民,明代; 徽州; 徽商; 木商; 山林经济; 木材贸易;,社会科学Ⅱ辑; 农业科技; 哲学与人文科学; 经济与管理科学,林业; 中国古代史; 农业经济
219,2020/3/10,219.0,从兰台聚到东皋会:梁初京师文学场域的构建与冲突,刘祥,安徽大学学报(哲学社会科学版),期刊,2.0,234.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=219&recid=&FileName=ADZS202002006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 刘祥,梁武帝; 任昉; 沈约; 兰台; 东皋;,社会科学Ⅱ辑; 哲学与人文科学,中国文学
220,2020/3/10,220.0,情节套用:论《战国策》中的模式化虚构创作,苗江磊,安徽大学学报(哲学社会科学版),期刊,,313.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=220&recid=&FileName=ADZS202002007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 苗江磊,《战国策》; 揣摩之术; 虚构创作; 情节模式化; 言辞模式化;,社会科学Ⅱ辑; 哲学与人文科学,中国文学
221,2020/3/10,221.0,清末民初徽州京庄茶商经营实态研究——以吴炽甫京茶庄商业账簿为中心,马勇虎; 马路,安徽大学学报(哲学社会科学版),期刊,4.0,296.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=221&recid=&FileName=ADZS202002002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 马勇虎1 马路2,徽州; 徽商; 茶商; 吴炽甫; 京庄茶; 商业账簿;,社会科学Ⅱ辑; 哲学与人文科学; 经济与管理科学,中国近现代史; 农业经济
222,2020/3/10,222.0,“有多少Schein，就有多少Sein”——对现象学“第一条原则”的再考察,贺念,安徽大学学报(哲学社会科学版),期刊,,279.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=222&recid=&FileName=ADZS202002004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 贺念,胡塞尔; 海德格尔; 亨利; 现象学原则; Schein; Sein;,社会科学Ⅱ辑; 哲学与人文科学,哲学
223,2020/3/10,223.0,德里达论“被书写的无意识”——以对胡塞尔和弗洛伊德“无意识”概念的解构为线索,黄旺,安徽大学学报(哲学社会科学版),期刊,1.0,482.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=223&recid=&FileName=ADZS202002005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 黄旺,无意识; 意识; 现象学; 弗洛伊德; 精神分析; 欲力（Trieb）;,社会科学Ⅱ辑; 哲学与人文科学,哲学
224,2020/3/10,224.0,方以智《药地炮庄》的诠释特色,张永义,安徽大学学报(哲学社会科学版),期刊,2.0,263.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=224&recid=&FileName=ADZS202002008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张永义,方以智; 托孤说; 觉浪道盛; 庄子; 参同; 炮制; 拈提; 三教会通;,社会科学Ⅱ辑; 哲学与人文科学,哲学
225,2020/3/10,225.0,康德论人性中的善恶共居,刘凤娟,安徽大学学报(哲学社会科学版),期刊,8.0,810.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=225&recid=&FileName=ADZS202002003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 刘凤娟,康德; 人性; 向善的禀赋; 趋恶的倾向;,社会科学Ⅱ辑; 哲学与人文科学,伦理学
226,2020/3/10,226.0,美国长臂管辖权研究——兼论中国的因应与借鉴,霍政欣; 金博恒,安徽大学学报(哲学社会科学版),期刊,21.0,2779.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=226&recid=&FileName=ADZS202002009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 霍政欣 金博恒,长臂管辖权; 管辖权冲突; 民事诉讼法;,社会科学Ⅱ辑; 社会科学Ⅰ辑,法理、法史; 诉讼法与司法制度
227,2020/3/10,227.0,我国灰色地带就业的法律反思与规制,李坤刚; 王一帆,安徽大学学报(哲学社会科学版),期刊,9.0,1049.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=227&recid=&FileName=ADZS202002010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 李坤刚1 王一帆1,2",灰色地带就业; 劳动关系; 劳务关系; 从属性; 社会保险;,社会科学Ⅱ辑; 社会科学Ⅰ辑,行政法及地方法制; 人才学与劳动科学
228,2020/3/10,228.0,走出效力性强制规定的误区——《民法总则》第153条第1款的解释与适用,张新,安徽大学学报(哲学社会科学版),期刊,8.0,1190.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=228&recid=&FileName=ADZS202002012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张新,强制性规定; 效力性规定; 单纯强行规定; 行为规范; 比例原则;,社会科学Ⅱ辑; 社会科学Ⅰ辑,民商法
229,2020/3/10,229.0,竞争中立视域下政府补贴的公平竞争审查路径,汪永福; 毕金平,安徽大学学报(哲学社会科学版),期刊,13.0,1014.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=229&recid=&FileName=ADZS202002011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=," 汪永福1,2 毕金平3",政府补贴; 竞争中立; 公平竞争审查; 经济自由权; 社会政策性;,社会科学Ⅱ辑; 社会科学Ⅰ辑,经济法
230,2020/3/10,230.0,地方政府债券违约风险处置的法治逻辑,王璐,安徽大学学报(哲学社会科学版),期刊,11.0,756.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=230&recid=&FileName=ADZS202002013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王璐,地方政府债务; 地方政府债券; 债券违约; 风险处置; 地方财政;,社会科学Ⅱ辑; 社会科学Ⅰ辑,经济法
231,2020/3/10,231.0,规范性文件司法审查的“后果考量”及其补充规则,周乐军,安徽大学学报(哲学社会科学版),期刊,1.0,430.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=231&recid=&FileName=ADZS202002014&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 周乐军,法条主义; 后果主义; 功能主义; 后果考量; 规范性文件;,社会科学Ⅱ辑; 社会科学Ⅰ辑,诉讼法与司法制度
232,2020/3/10,232.0,采风与窝访:中国新闻事业溯源的两种历史路径,刘丽,安徽大学学报(哲学社会科学版),期刊,1.0,173.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=232&recid=&FileName=ADZS202002015&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 刘丽,采风; 采访; 窝访; 《申报》; 新闻观念;,社会科学Ⅱ辑; 信息科技,新闻与传媒
233,2020/3/10,233.0,管理者自恋抑制员工工作满意度吗?,李敏; 杜鹏程,安徽大学学报(哲学社会科学版),期刊,2.0,730.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=233&recid=&FileName=ADZS202002016&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 李敏 杜鹏程,管理者自恋; 工作满意度; 雇员敌意; 组织认同感; 核心自我评价;,社会科学Ⅱ辑; 经济与管理科学,企业经济
234,2020/1/10,234.0,感生、异相与异象:“天命”神话建构王权叙事的路径,王倩,安徽大学学报(哲学社会科学版),期刊,10.0,776.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=234&recid=&FileName=ADZS202001004&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王倩,感生; 异相; 异象; 神话; 天命; 王权叙事;,社会科学Ⅱ辑; 哲学与人文科学,中国文学; 宗教
235,2020/1/10,235.0,杜甫七律诗的结构方式论析,赵继承,安徽大学学报(哲学社会科学版),期刊,4.0,566.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=235&recid=&FileName=ADZS202001008&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 赵继承,杜甫; 七律; 篇法;,社会科学Ⅱ辑; 哲学与人文科学,中国文学
236,2020/1/10,236.0,构式化与构式化等级——基于反预期类“X了”构式的考察,张宏国,安徽大学学报(哲学社会科学版),期刊,2.0,675.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=236&recid=&FileName=ADZS202001009&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 张宏国,“X了”; 反预期; 构式化; 等级差异;,社会科学Ⅱ辑; 哲学与人文科学,中国语言文字
237,2020/1/10,237.0,明清之际王时敏家族的戏曲活动与江南戏曲生态,郭英德,安徽大学学报(哲学社会科学版),期刊,3.0,401.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=237&recid=&FileName=ADZS202001007&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 郭英德,王时敏; 王抃; 江南戏曲; 昆曲; 戏曲生态;,社会科学Ⅱ辑; 哲学与人文科学,戏剧电影与电视艺术; 中国古代史; 人物传记
238,2020/1/10,238.0,徽郡的困境:1577年徽州府人丁丝绢案中所见的地方性与国家,杜勇涛,安徽大学学报(哲学社会科学版),期刊,3.0,287.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=238&recid=&FileName=ADZS202001001&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 杜勇涛,徽州; 士大夫; 文化认同; 地方认同; 地方主义; 乡邦; 郡县;,社会科学Ⅱ辑; 哲学与人文科学,中国古代史
239,2020/1/10,239.0,殷商之上帝或非在天——三代鬼神世界观范式转换新探,郭若愚,安徽大学学报(哲学社会科学版),期刊,1.0,378.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=239&recid=&FileName=ADZS202001005&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 郭若愚,鬼神世界观; 人神关系; 天命垄断; 宗教改革; “帝”“天”转换;,社会科学Ⅱ辑; 哲学与人文科学,中国古代史; 宗教
240,2020/1/10,240.0,明代军解研究,周晓光; 刘永晋,安徽大学学报(哲学社会科学版),期刊,2.0,288.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=240&recid=&FileName=ADZS202001010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 周晓光1 刘永晋2,明代; 军解; 徭役; 清勾制度; 充军; 解户;,社会科学Ⅱ辑; 哲学与人文科学; 社会科学Ⅰ辑,中国古代史; 军事
241,2020/1/10,241.0,晚清民国徽州的日常生活与乡村治理——以稿本《开检可观》为例,王振忠,安徽大学学报(哲学社会科学版),期刊,2.0,425.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=241&recid=&FileName=ADZS202001002&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王振忠,《开检可观》; 李邦福; 乡村治理; 日常生活; 徽州; 棚民; 佃仆;,社会科学Ⅱ辑; 哲学与人文科学; 社会科学Ⅰ辑,中国近现代史; 中国政治与国际政治; 政党及群众组织
242,2020/1/10,242.0,玄玉时代钩沉——四重证据法的新尝试,叶舒宪,安徽大学学报(哲学社会科学版),期刊,5.0,429.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=242&recid=&FileName=ADZS202001003&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 叶舒宪,玄玉时代; 四重证据法; 夏人尚黑; 黄帝玄珠; 玄圭; 玄钺;,社会科学Ⅱ辑; 哲学与人文科学,考古
243,2020/1/10,243.0,重审裴頠与贵无论之关系,林凯,安徽大学学报(哲学社会科学版),期刊,1.0,386.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=243&recid=&FileName=ADZS202001006&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 林凯,裴頠; 王衍; 崇有; 贵无; 玄学史; “有无之辩”; “自然与名教之辩”;,社会科学Ⅱ辑; 哲学与人文科学,哲学
244,2020/1/10,244.0,民法典中亲子关系确认制度的构建,汪金兰; 孟晓丽,安徽大学学报(哲学社会科学版),期刊,8.0,1323.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=244&recid=&FileName=ADZS202001013&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 汪金兰 孟晓丽,亲子关系; 推定; 否认; 儿童最大利益; 构建;,社会科学Ⅱ辑; 社会科学Ⅰ辑,民商法
245,2020/1/10,245.0,恶势力形态的认定及其对刑事责任的影响,刘宪权; 林雨佳,安徽大学学报(哲学社会科学版),期刊,14.0,1148.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=245&recid=&FileName=ADZS202001012&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 刘宪权 林雨佳,恶势力形态; 犯罪集团; 黑社会性质组织; 刑事政策;,社会科学Ⅱ辑; 社会科学Ⅰ辑,刑法
246,2020/1/10,246.0,论我国垄断协议规制制度的实施与完善——以《反垄断法》修订为视角,王先林,安徽大学学报(哲学社会科学版),期刊,30.0,2408.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=246&recid=&FileName=ADZS202001011&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=, 王先林,垄断协议; 反垄断; 反垄断法; 法律修订;,社会科学Ⅱ辑; 社会科学Ⅰ辑,经济法
